Tree Name,Previous Name (HTHC),Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,ID Notes,Multi-stemmed,Height measured (DBH),Total DBH,Land Use Type,Site type,Street,Sidewalk,Powerline,Mulch,Mulch volcano,Pruned,Mowing,Protection at base,Stake,Cement fence at base,Girdling Roots,Fungal Conch,Damage to road/sidewalk,Other Cues to Care,Other Notable Damage,Other notes,Removed
244-01-CEOC-026,244-01-CEOC-026,244,26,Celtis,occidentalis,CEOC,FALSE,,FALSE,,8.7,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,leaf cankers,,FALSE
244-01-CEOC-027,244-01-CEOC-027,244,27,Celtis,occidentalis,CEOC,FALSE,,FALSE,,12.9,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"small dead branches, bark fissures, minor physical damage",,FALSE
244-01-CEOC-028,244-01-CEOC-028,244,28,Celtis,occidentalis,CEOC,FALSE,,FALSE,,11.75,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,leaf cankers,,FALSE
244-01-PYCA-029,244-01-PYCA-029,244,29,Pyrus,calleryana,PYCA,FALSE,,FALSE,,6.8,MFR,SC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,metal mesh under mulch ,bark fissures,,FALSE
244-01-PYCA-030,244-01-PYCA-030,244,30,Pyrus,calleryana,PYCA,FALSE,,FALSE,"4'1""",9,MFR,SC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,metal mesh under mulch ,dead branches,,FALSE
244-01-ULUN-031,244-01-ULUNK-031,244,31,Ulmus,unknown,ULUN,FALSE,,FALSE,,11,MFR,SC,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,weed mat under mulch ,physical damage on street side of trunk revealing heartwood and with decay and further physical damage to heartwood,,FALSE
244-01-ULUN-032,244-01-ULUNK-032,244,32,Ulmus,unknown,ULUN,FALSE,,FALSE,,15.8,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,epicormic branching ,"bird's nest, next to property fence",FALSE
244-01-TIAM-033,244-01-TIAM-033,244,33,Tilia,americana,TIAM,FALSE,,FALSE,,12,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"woodpecker holes, minor epicormic branching ",next to property fence,FALSE
244-01-ULUN-034,244-01-ULUNK-034,244,34,Ulmus,unknown,ULUN,FALSE,,FALSE,,17.7,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"epicormic branching, minor bark peeling",next to property fence,FALSE
244-01-TIAM-035,244-01-TIAM-035,244,35,Tilia,americana,TIAM,FALSE,,FALSE,,15.1,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,woodpecker holes ,next to property fence,FALSE
244-01-ULUN-036,244-01-ULUNK-036,244,36,Ulmus,unknown,ULUN,FALSE,,FALSE,,13.4,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"dead branches, epicormic branching ","next to property fence, lamppost in canopy ",FALSE
244-01-TIAM-037,244-01-TIAM-037,244,37,Tilia,americana,TIAM,FALSE,,FALSE,,14.8,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,epicormic branching ,"next to property fence, lamppost in canopy ",FALSE
244-01-ULUN-038,244-01-ULUNK-038,244,38,Ulmus,unknown,ULUN,FALSE,,FALSE,,11.8,MFR,SP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,next to property fence,FALSE
244-01-TIAM-039,244-01-TIAM-039,244,39,Tilia,americana,TIAM,FALSE,,FALSE,,14.1,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,woodpecker holes ,next to property fence,FALSE
244-01-ULUN-040,244-01-ULUNK-040,244,40,Ulmus,unknown,ULUN,FALSE,,FALSE,,13,MFR,SP,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"dead branches, elongated pruning scar revealing inner wood on branch",next to property fence,FALSE
244-01-TIAM-041,244-01-TIAM-041,244,41,Tilia,americana,TIAM,FALSE,,FALSE,,13.7,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,woodpecker holes ,"next to property fence, broken glass at base",FALSE
244-01-TIAM-042,244-01-TIAM-042,244,42,Tilia,americana,TIAM,FALSE,,FALSE,"4'5""",15.9,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,woodpecker holes ,"next to property fence, bits of cement at base ",FALSE
244-01-CEOC-043,244-01-CEOC-043,244,43,Celtis,occidentalis,CEOC,FALSE,,FALSE,,10.8,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,some physical da!age near trunk base,,FALSE
244-01-CEOC-044,244-01-CEOC-044,244,44,Celtis,occidentalis,CEOC,FALSE,,FALSE,,10.3,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,physical damage to trunk with decay,,FALSE
244-01-CEOC-045,244-01-CEOC-045,244,45,Celtis,occidentalis,CEOC,FALSE,,FALSE,,9.3,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dead branches,,,FALSE
244-01-CEOC-046,244-01-CEOC-046,244,46,Celtis,occidentalis,CEOC,FALSE,,FALSE,,6.7,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dead branches,,,FALSE
244-01-CEOC-047,244-01-CEOC-047,244,47,Celtis,occidentalis,CEOC,FALSE,,FALSE,,6.2,MFR,SP,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
244-01-QUBI-048,244-01-QUBI-048,244,48,Quercus,bicolor,QUBI,FALSE,,FALSE,,0.1,SFR-D,SP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE
244-01-QUBI-049,244-01-QUBI-049,244,49,Quercus,bicolor,QUBI,FALSE,,FALSE,,0.1,SFR-D,SP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE
244-01-QUBI-050,244-01-QUBI-050,244,50,Quercus,bicolor,QUBI,FALSE,,FALSE,,0.1,SFR-D,SP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE
244-01-QUBI-051,244-01-QUBI-051,244,51,Quercus,bicolor,QUBI,FALSE,,FALSE,,0.1,SFR-D,SP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE
244-01-TICO-052,244-01-TICO-052,244,52,Tilia,cordata,TICO,FALSE,,FALSE,,14.4,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"tons of basal sprout, woodpecker holes, epicormic branching",,FALSE
244-01-TICO-053,244-01-TICO-053,244,53,Tilia,cordata,TICO,FALSE,,FALSE,,12.6,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"tons of basal sprout, woodpecker holes, epicormic branching, dead branches ",lamp post in canopy,FALSE
244-01-AIAL-054,244-01-AIAL-054,244,54,Ailanthus,altissima,AIAL,FALSE,,FALSE,,30,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"dead branches, bark fissures, ants all over bark",,FALSE
244-01-TICO-055,244-01-TICO-055,244,55,Tilia,cordata,TICO,FALSE,,FALSE,,13.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"weeds at base, tons of epicormic branching, leaf defoliation ",,FALSE
244-01-GLTR-056,244-01-GLTR-056,244,56,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,9.7,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
244-01-ULUN-057,244-01-ULUNK-057,244,57,Ulmus,unknown,ULUN,FALSE,,FALSE,,12,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,dead branches,,FALSE
244-01-GLTR-058,244-01-GLTR-058,244,58,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,8.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,dead branches,,FALSE
244-01-ULUN-059,244-01-ULUNK-059,244,59,Ulmus,unknown,ULUN,FALSE,,FALSE,,11.8,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,dead branches ,,FALSE
244-01-ULUN-060,244-01-ULUNK-060,244,60,Ulmus,unknown,ULUN,FALSE,,FALSE,,14.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"physical damage near base of trunk revealing section of heartwood, dead branches with discoloration ",,FALSE
244-01-TICO-061,244-01-TICO-061,244,61,Tilia,cordata,TICO,FALSE,,FALSE,,13.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"basal sprout, epicormic branching, woodpecker holes",,FALSE
244-01-TICO-062,244-01-TICO-062,244,62,Tilia,cordata,TICO,FALSE,,FALSE,,11.9,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"epicormic branching, woodpecker holes ",,FALSE
244-01-TICO-063,244-01-TICO-063,244,63,Tilia,cordata,TICO,FALSE,,FALSE,,11.9,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"tons of basal sprout and epicormic branching, woodpecker holes, decay in pruning scars ",,FALSE
244-01-CEOC-064,244-01-CEOC-064,244,64,Celtis,occidentalis,CEOC,FALSE,,FALSE,,23.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,herbaceous plants at base as decor,"dead branches, some decay in pruning scar",,FALSE
244-01-ACPL-065,244-01-ACPL-065,244,65,Acer,platanoides,ACPL,FALSE,,FALSE,,13,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,white paint on bark,"bark flaking off, some decay in pruning scars, dead branches with fungi",,FALSE
244-01-ACPL-066,244-01-ACPL-066,244,66,Acer,platanoides,ACPL,FALSE,,FALSE,,13.5,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,white paint on trunk ,"weed at base, decay in pruning scars ",,FALSE
244-01-CASP-067,244-01-CASP-067,244,67,Catalpa,speciosa,CASP,FALSE,,FALSE,,28.1,SFR-D,SC,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"black fence at base, white paint on trunk","large elongated pruning scar near base of trunk and a little bit higher up, exit holes (pencil like) in bark. Major lean",,FALSE
244-01-PLX -068,244-01-PLXAC-068,244,68,Platanus,x acerifolia,PLX ,FALSE,,FALSE,,30.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"white fence around sp, white paint on trunk","insect eggs on underside of leaves (small black dots), white and black fly-like insects hatching, leaves discolored, lots of epicormic branching",parking sign near canopy,FALSE
244-01-TIAM-069,244-01-TIAM-069,244,69,Tilia,americana,TIAM,FALSE,,FALSE,,10.4,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,some cardboard and tape on bark ,"some carvings into bark, tons of woodpecker holes",lamp post in canopy,FALSE
244-01-TIAM-070,244-01-TIAM-070,244,70,Tilia,americana,TIAM,FALSE,,FALSE,,10.8,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,tons of woodpecker holes,parking sign in canopy,FALSE
244-01-ACPL-071,244-01-ACPL-071,244,71,Acer,platanoides,ACPL,FALSE,,FALSE,,15.6,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,white paint on trunk,"giant gash on trunk with decay and clear fungi development, both mat and bleeding wounds",,FALSE
244-01-ACPL-072,244-01-ACPL-072,244,72,Acer,platanoides,ACPL,FALSE,,FALSE,,17.2,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,white paint on trunk,,,FALSE
244-01-ACPL-073,244-01-ACPL-073,244,73,Acer,platanoides,ACPL,FALSE,,FALSE,,14.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,white paint on trunk,"got some decay around old pruning wounds with elongated pruning scar and exit holes, some bark splitting",,FALSE
244-01-ACPL-074,244-01-ACPL-074,244,74,Acer,platanoides,ACPL,FALSE,,FALSE,,14.7,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,white paint on trunk,"dead branches, lot of revealed roots, decay in prev pruning scars, physical damage to bark, physical damage to roots",lamp post right below canopy,FALSE
