Date,Tree Name,Full Sample,QAQC,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,ID Notes,Multi-stemmed,DBH (in),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Height Measured (DBH),Land Use Type,Site type,Percent Imperv in Root Zone,Street,Sidewalk,Powerline,Mulch,Mulch Volcano,Tree guard,Stake,Irrigation infrastructure,Irrigation infrastructure description,Gator bag,Pruned,Prune - Cut to branch collar,Prune - hatrack,Prune - flush cut,Prune - tear bark,Prune - bleeding wound,Gardenscape,Mowing,Grass/Veg Description,Grate,Other Cues to Care,Roots visible above soil,Girdling Roots,Fungal Conch,Road/Sidewalk Lift,Road/Sidewalk crack,Broken or Dead Branches in crown,Trunk damage,Leaf curling or Wrinkling,Other Notable Damage,Other notes,Discoloration,Defoliation,Dieback,Crown Vigor,Transparency,Crown Light Exposure,"Dead
",Missing or Removed,Exclude,To Update
8/16/2023,153-ACXF-013,TRUE,FALSE,153,13,Acer,x freemanii,ACXF,FALSE,,,FALSE,8.3,,,,,,8.3,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,36-40,4,55,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ACXF-014,TRUE,FALSE,153,14,Acer,x freemanii,ACXF,FALSE,,,FALSE,9.2,,,,,,9.2,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,trace,4,25,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-GYDI-015,TRUE,FALSE,153,15,Gymnocladus,dioicus,GYDI,FALSE,,,FALSE,7.1,,,,,,7.1,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,trace,trace,5-Feb,1,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ULSP-016,TRUE,FALSE,153,16,Ulmus,spp.,ULSP,FALSE,,,FALSE,10.3,,,,,,10.3,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,trace,25-Feb,5-Feb,1,35,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-POTR-017,TRUE,FALSE,153,17,Populus,tremuloides,POTR,TRUE,GREENSTREETS 09455,,FALSE,3.2,,,,,,3.2,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,26-50,trace,26-30,4,45,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-TIAM-018,TRUE,FALSE,153,18,Tilia,americana,TIAM,FALSE,,,FALSE,7.4,,,,,,7.4,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,26-50,trace,trace,3,15,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ULSP-019,TRUE,FALSE,153,19,Ulmus,spp.,ULSP,FALSE,,,FALSE,10.8,,,,,,10.8,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,trace,25-Feb,trace,1,35,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-QUBI-020,TRUE,FALSE,153,20,Quercus,bicolor,QUBI,FALSE,,,FALSE,3.6,,,,,,3.6,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,76-100,trace,trace,4,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-GYDI-021,TRUE,FALSE,153,21,Gymnocladus,dioicus,GYDI,FALSE,,,FALSE,6.1,,,,,,6.1,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,25-Feb,trace,trace,2,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ULSP-022,TRUE,FALSE,153,22,Ulmus,spp.,ULSP,FALSE,,,FALSE,5.4,,,,,,5.4,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,trace,25-Feb,trace,1,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ACXF-023,TRUE,FALSE,153,23,Acer,x freemanii,ACXF,FALSE,,,FALSE,8.7,,,,,,8.7,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,76-100,trace,5-Feb,4,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-ULSP-024,TRUE,FALSE,153,24,Ulmus,spp.,ULSP,FALSE,,,FALSE,6.7,,,,,,6.7,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,5-Feb,2,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-025,TRUE,FALSE,153,25,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.5,,,,,,10.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,25-Feb,trace,5-Feb,2,25,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-026,TRUE,FALSE,153,26,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.3,,,,,,11.3,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,25-Feb,trace,10-Jun,2,35,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-027,TRUE,FALSE,153,27,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.2,,,,,,11.2,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,trace,trace,10-Jun,1,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-028,TRUE,FALSE,153,28,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.8,,,,,,11.8,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,trace,trace,5-Feb,2,35,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-029,TRUE,FALSE,153,29,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.5,,,,,,10.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,5-Feb,1,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-030,TRUE,FALSE,153,30,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,9.6,,,,,,9.6,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,5-Feb,2,35,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-031,TRUE,FALSE,153,31,Fraxinus,pennsylvanica,FRPE,TRUE,"Bartlett tree experts 2020 tree-age, 2016 FOR-04830",,FALSE,14.2,,,,,,14.2,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,15-Nov,3,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-032,TRUE,FALSE,153,32,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,13.5,,,,,,13.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,25-Feb,trace,5-Feb,2,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-033,TRUE,FALSE,153,33,Fraxinus,pennsylvanica,FRPE,TRUE,"Bartlett tree experts 2020 tree-age, 2013 FOR-15096",,FALSE,12,,,,,,12,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,25-Feb,trace,5-Feb,2,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-034,TRUE,FALSE,153,34,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.6,,,,,,11.6,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,10-Jun,3,45,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-035,TRUE,FALSE,153,35,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,12.7,,,,,,12.7,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,51-75,trace,10-Jun,4,35,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-036,TRUE,FALSE,153,36,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.4,,,,,,10.4,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,25-Feb,trace,5-Feb,2,35,3,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-037,TRUE,FALSE,153,37,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.2,,,,,,10.2,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,FALSE,fence protecting SP from road,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,26-50,trace,10-Jun,3,35,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-038,TRUE,FALSE,153,38,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.6,,,,,,10.6,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,FALSE,fence protecting SP from road,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,26-50,trace,5-Feb,3,35,2,FALSE,FALSE,FALSE,FALSE
8/16/2023,153-FRPE-039,TRUE,FALSE,153,39,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.3,,,,,,11.3,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,FALSE,fence protecting SP from road,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,5-Feb,1,35,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-GYDI-040,TRUE,FALSE,153,40,Gymnocladus,dioicus,GYDI,TRUE,Greenstreets 05782,,FALSE,3.9,,,,,,3.9,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,25-Feb,trace,trace,1,35,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ULSP-041,TRUE,FALSE,153,41,Ulmus,spp.,ULSP,FALSE,,,FALSE,15,,,,,,15,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,25-Feb,25-Feb,16-20,3,45,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACRU-042,TRUE,FALSE,153,42,Acer,rubrum,ACRU,FALSE,,,FALSE,6.1,,,,,,6.1,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,46-50,4,55,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-043,TRUE,FALSE,153,43,Acer,x freemanii,ACXF,FALSE,,,FALSE,10.2,,,,,,10.2,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,76-100,trace,5-Feb,4,25,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-044,TRUE,FALSE,153,44,Acer,x freemanii,ACXF,FALSE,,,FALSE,9.7,,,,,,9.7,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,76-100,trace,10-Jun,4,35,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-045,TRUE,FALSE,153,45,Acer,x freemanii,ACXF,FALSE,,,FALSE,9.5,,,,,,9.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,76-100,trace,trace,4,35,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-LIST-046,TRUE,FALSE,153,46,Liquidambar,styraciflua,LIST,FALSE,,,FALSE,2.1,,,,,,2.1,,MFR,SP,26-50,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,trace,trace,15-Nov,2,25,5,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-LIST-047,TRUE,FALSE,153,47,Liquidambar,styraciflua,LIST,TRUE,BOF 17672,warplesdon cultivar ,FALSE,2,,,,,,2,,MFR,SP,26-50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,trace,trace,5-Feb,1,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ULSP-048,TRUE,FALSE,153,48,Ulmus,spp.,ULSP,FALSE,,,FALSE,13.9,,,,,,13.9,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,25-Feb,25-Feb,15-Nov,3,45,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ULSP-049,TRUE,FALSE,153,49,Ulmus,spp.,ULSP,FALSE,,,FALSE,10.5,,,,,,10.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,25-Feb,25-Feb,16-20,4,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-050,TRUE,FALSE,153,50,Acer,x freemanii,ACXF,FALSE,,,FALSE,9.9,,,,,,9.9,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,76-100,trace,46-50,4,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ULSP-051,TRUE,FALSE,153,51,Ulmus,spp.,ULSP,FALSE,,,FALSE,11.5,,,,,,11.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,25-Feb,25-Feb,16-20,3,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-052,TRUE,FALSE,153,52,Acer,x freemanii,ACXF,FALSE,,,FALSE,7.9,,,,,,7.9,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,76-100,trace,16-20,4,45,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACXF-053,TRUE,FALSE,153,53,Acer,x freemanii,ACXF,FALSE,,,FALSE,10.5,,,,,,10.5,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,10-Jun,4,35,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-054,TRUE,FALSE,153,54,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,11.1,,,,,,11.1,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,bark blonding ,,25-Feb,trace,10-Jun,2,35,3,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-055,TRUE,FALSE,153,55,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,9.3,,,,,,9.3,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,15-Nov,2,35,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-056,TRUE,FALSE,153,56,Fraxinus,pennsylvanica,FRPE,TRUE,"Bartlett tree experts 2020 tree-age, 2016 FOR-04839",,FALSE,10.6,,,,,,10.6,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,trace,trace,15-Nov,2,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-057,TRUE,FALSE,153,57,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,12.1,,,,,,12.1,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,bark blonding ,,25-Feb,trace,10-Jun,2,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-058,TRUE,FALSE,153,58,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,10.1,,,,,,10.1,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,bark blonding ,,25-Feb,trace,10-Jun,3,45,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACRU-059,TRUE,FALSE,153,59,Acer,rubrum,ACRU,TRUE,,,FALSE,8.7,,,,,,8.7,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,15-Nov,4,35,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACRU-060,TRUE,FALSE,153,60,Acer,rubrum,ACRU,TRUE,,,FALSE,9.9,,,,,,9.9,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,5-Feb,4,35,2,FALSE,FALSE,FALSE,FALSE
8/17/2023,153-ACUN-061,TRUE,FALSE,153,61,Acer,unknown,ACUN,TRUE,,"dead, only have bark to go off of, likely rubrum or x freemanii",FALSE,4.9,,,,,,4.9,,MFR,SP,51-75,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,96-100,5,95,2,TRUE,FALSE,FALSE,FALSE
8/17/2023,153-FRPE-062,TRUE,FALSE,153,62,Fraxinus,pennsylvanica,FRPE,TRUE,Bartlett tree experts 2020 tree-age,,FALSE,8.5,,,,,,8.5,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,25-Feb,trace,10-Jun,2,45,2,FALSE,FALSE,FALSE,FALSE
